State,State Code,Year,Month,Month Code,Births
Vermont,50,2016,July,7,541
Vermont,50,2016,August,8,548
Vermont,50,2016,September,9,486
Vermont,50,2016,October,10,462
Vermont,50,2016,November,11,420
Vermont,50,2016,December,12,451
Vermont,50,2017,January,1,501
Vermont,50,2017,February,2,379
Vermont,50,2017,March,3,448
Vermont,50,2017,April,4,487
Vermont,50,2017,May,5,479
Vermont,50,2017,June,6,551
Vermont,50,2017,July,7,481
Vermont,50,2017,August,8,514
Vermont,50,2017,September,9,468
Vermont,50,2017,October,10,490
Vermont,50,2017,November,11,457
Vermont,50,2017,December,12,400
Vermont,50,2018,January,1,420
Vermont,50,2018,February,2,385
Vermont,50,2018,March,3,473
Vermont,50,2018,April,4,431
Vermont,50,2018,May,5,442
Vermont,50,2018,June,6,471
Vermont,50,2018,July,7,513
Vermont,50,2018,August,8,508
Vermont,50,2018,September,9,438
Vermont,50,2018,October,10,482
Vermont,50,2018,November,11,426
Vermont,50,2018,December,12,443
Vermont,50,2019,January,1,423
Vermont,50,2019,February,2,396
Vermont,50,2019,March,3,453
Vermont,50,2019,April,4,443
Vermont,50,2019,May,5,466
Vermont,50,2019,June,6,508
Vermont,50,2019,July,7,495
Vermont,50,2019,August,8,459
Vermont,50,2019,September,9,461
Vermont,50,2019,October,10,445
Vermont,50,2019,November,11,406
Vermont,50,2019,December,12,406
Vermont,50,2020,January,1,426
Vermont,50,2020,February,2,378
Vermont,50,2020,March,3,465
Vermont,50,2020,April,4,409
Vermont,50,2020,May,5,460
Vermont,50,2020,June,6,442
Vermont,50,2020,July,7,471
Vermont,50,2020,August,8,484
Vermont,50,2020,September,9,432
Vermont,50,2020,October,10,394
Vermont,50,2020,November,11,369
Vermont,50,2020,December,12,403
Virginia,51,2010,January,1,8276
Virginia,51,2010,February,2,7874
Virginia,51,2010,March,3,8703
Virginia,51,2010,April,4,8400
Virginia,51,2010,May,5,8609
Virginia,51,2010,June,6,8718
Virginia,51,2010,July,7,8812
Virginia,51,2010,August,8,8987
Virginia,51,2010,September,9,9026
Virginia,51,2010,October,10,8719
Virginia,51,2010,November,11,8372
Virginia,51,2010,December,12,8506
Virginia,51,2011,January,1,8262
Virginia,51,2011,February,2,7617
Virginia,51,2011,March,3,8419
Virginia,51,2011,April,4,8068
Virginia,51,2011,May,5,8709
Virginia,51,2011,June,6,8864
Virginia,51,2011,July,7,9046
Virginia,51,2011,August,8,9338
Virginia,51,2011,September,9,9183
Virginia,51,2011,October,10,8551
Virginia,51,2011,November,11,8163
Virginia,51,2011,December,12,8432
Virginia,51,2012,January,1,8281
Virginia,51,2012,February,2,8037
Virginia,51,2012,March,3,8489
Virginia,51,2012,April,4,8151
Virginia,51,2012,May,5,8630
Virginia,51,2012,June,6,8477
Virginia,51,2012,July,7,9033
Virginia,51,2012,August,8,9190
Virginia,51,2012,September,9,8899
Virginia,51,2012,October,10,8871
Virginia,51,2012,November,11,8591
Virginia,51,2012,December,12,8364
Virginia,51,2013,January,1,8160
Virginia,51,2013,February,2,7678
Virginia,51,2013,March,3,8566
Virginia,51,2013,April,4,8128
Virginia,51,2013,May,5,8586
Virginia,51,2013,June,6,8448
Virginia,51,2013,July,7,9004
Virginia,51,2013,August,8,9156
Virginia,51,2013,September,9,8844
Virginia,51,2013,October,10,8624
Virginia,51,2013,November,11,8302
Virginia,51,2013,December,12,8651
Virginia,51,2014,January,1,8474
Virginia,51,2014,February,2,7765
Virginia,51,2014,March,3,8370
Virginia,51,2014,April,4,8246
Virginia,51,2014,May,5,8606
Virginia,51,2014,June,6,8517
Virginia,51,2014,July,7,9139
Virginia,51,2014,August,8,9231
Virginia,51,2014,September,9,9175
Virginia,51,2014,October,10,8970
Virginia,51,2014,November,11,8112
Virginia,51,2014,December,12,8695
Virginia,51,2015,January,1,8405
Virginia,51,2015,February,2,7712
Virginia,51,2015,March,3,8529
Virginia,51,2015,April,4,8208
Virginia,51,2015,May,5,8531
Virginia,51,2015,June,6,8513
Virginia,51,2015,July,7,9318
Virginia,51,2015,August,8,9180
Virginia,51,2015,September,9,9032
Virginia,51,2015,October,10,8796
Virginia,51,2015,November,11,8272
Virginia,51,2015,December,12,8807
Virginia,51,2016,January,1,8218
Virginia,51,2016,February,2,8057
Virginia,51,2016,March,3,8680
Virginia,51,2016,April,4,8271
Virginia,51,2016,May,5,8773
Virginia,51,2016,June,6,8638
Virginia,51,2016,July,7,8862
Virginia,51,2016,August,8,9372
Virginia,51,2016,September,9,8870
Virginia,51,2016,October,10,8320
Virginia,51,2016,November,11,8045
Virginia,51,2016,December,12,8354
Virginia,51,2017,January,1,8119
Virginia,51,2017,February,2,7214
Virginia,51,2017,March,3,8377
Virginia,51,2017,April,4,7674
Virginia,51,2017,May,5,8441
Virginia,51,2017,June,6,8521
Virginia,51,2017,July,7,8653
Virginia,51,2017,August,8,9232
Virginia,51,2017,September,9,8994
Virginia,51,2017,October,10,8723
Virginia,51,2017,November,11,8286
Virginia,51,2017,December,12,8157
Virginia,51,2018,January,1,8297
Virginia,51,2018,February,2,7398
Virginia,51,2018,March,3,8360
Virginia,51,2018,April,4,8029
Virginia,51,2018,May,5,8505
Virginia,51,2018,June,6,8349
Virginia,51,2018,July,7,8679
Virginia,51,2018,August,8,9036
Virginia,51,2018,September,9,8717
Virginia,51,2018,October,10,8513
Virginia,51,2018,November,11,8071
Virginia,51,2018,December,12,7889
Virginia,51,2019,January,1,8010
Virginia,51,2019,February,2,7193
Virginia,51,2019,March,3,8165
Virginia,51,2019,April,4,7864
Virginia,51,2019,May,5,8276
Virginia,51,2019,June,6,7787
Virginia,51,2019,July,7,8629
Virginia,51,2019,August,8,8813
Virginia,51,2019,September,9,8707
Virginia,51,2019,October,10,8129
Virginia,51,2019,November,11,7907
Virginia,51,2019,December,12,7949
Virginia,51,2020,January,1,7894
Virginia,51,2020,February,2,7489
Virginia,51,2020,March,3,7889
Virginia,51,2020,April,4,7723
Virginia,51,2020,May,5,7938
Virginia,51,2020,June,6,7930
Virginia,51,2020,July,7,8438
Virginia,51,2020,August,8,8429
Virginia,51,2020,September,9,8110
Virginia,51,2020,October,10,8068
Virginia,51,2020,November,11,7328
Virginia,51,2020,December,12,7513
Washington,53,2010,January,1,6740
Washington,53,2010,February,2,6481
Washington,53,2010,March,3,7466
Washington,53,2010,April,4,7341
Washington,53,2010,May,5,7527
Washington,53,2010,June,6,7356
Washington,53,2010,July,7,7490
Washington,53,2010,August,8,7547
Washington,53,2010,September,9,7545
Washington,53,2010,October,10,7047
Washington,53,2010,November,11,6799
Washington,53,2010,December,12,7200
Washington,53,2011,January,1,6760
Washington,53,2011,February,2,6424
Washington,53,2011,March,3,7392
Washington,53,2011,April,4,7212
Washington,53,2011,May,5,7589
Washington,53,2011,June,6,7669
Washington,53,2011,July,7,7711
Washington,53,2011,August,8,7798
Washington,53,2011,September,9,7516
Washington,53,2011,October,10,7113
Washington,53,2011,November,11,6718
Washington,53,2011,December,12,7074
Washington,53,2012,January,1,6744
Washington,53,2012,February,2,6700
Washington,53,2012,March,3,7355
Washington,53,2012,April,4,6927
Washington,53,2012,May,5,7713
Washington,53,2012,June,6,7329
Washington,53,2012,July,7,7699
Washington,53,2012,August,8,7905
Washington,53,2012,September,9,7489
Washington,53,2012,October,10,7680
Washington,53,2012,November,11,7075
Washington,53,2012,December,12,6847
Washington,53,2013,January,1,6954
Washington,53,2013,February,2,6459
Washington,53,2013,March,3,7202
Washington,53,2013,April,4,7053
Washington,53,2013,May,5,7518
Washington,53,2013,June,6,7339
Washington,53,2013,July,7,7689
Washington,53,2013,August,8,7741
Washington,53,2013,September,9,7188
Washington,53,2013,October,10,7447
Washington,53,2013,November,11,6739
Washington,53,2013,December,12,7248
Washington,53,2014,January,1,7129
Washington,53,2014,February,2,6749
Washington,53,2014,March,3,7197
Washington,53,2014,April,4,7089
Washington,53,2014,May,5,7666
Washington,53,2014,June,6,7487
Washington,53,2014,July,7,7904
Washington,53,2014,August,8,7976
Washington,53,2014,September,9,7563
Washington,53,2014,October,10,7571
Washington,53,2014,November,11,6923
Washington,53,2014,December,12,7331
Washington,53,2015,January,1,7151
Washington,53,2015,February,2,6443
Washington,53,2015,March,3,7397
Washington,53,2015,April,4,7259
Washington,53,2015,May,5,7610
Washington,53,2015,June,6,7630
Washington,53,2015,July,7,8044
Washington,53,2015,August,8,7766
Washington,53,2015,September,9,7790
Washington,53,2015,October,10,7585
Washington,53,2015,November,11,7004
Washington,53,2015,December,12,7311
Washington,53,2016,January,1,7265
Washington,53,2016,February,2,6912
Washington,53,2016,March,3,7643
Washington,53,2016,April,4,7317
Washington,53,2016,May,5,7815
Washington,53,2016,June,6,7975
Washington,53,2016,July,7,8068
Washington,53,2016,August,8,8060
Washington,53,2016,September,9,7791
Washington,53,2016,October,10,7501
Washington,53,2016,November,11,7012
Washington,53,2016,December,12,7146
Washington,53,2017,January,1,7078
Washington,53,2017,February,2,6613
Washington,53,2017,March,3,7301
Washington,53,2017,April,4,7187
Washington,53,2017,May,5,7674
Washington,53,2017,June,6,7495
Washington,53,2017,July,7,7695
Washington,53,2017,August,8,7807
Washington,53,2017,September,9,7471
Washington,53,2017,October,10,7233
Washington,53,2017,November,11,7095
Washington,53,2017,December,12,6913
Washington,53,2018,January,1,7048
Washington,53,2018,February,2,6406
Washington,53,2018,March,3,7371
Washington,53,2018,April,4,7016
Washington,53,2018,May,5,7368
Washington,53,2018,June,6,7320
Washington,53,2018,July,7,7812
Washington,53,2018,August,8,7800
Washington,53,2018,September,9,7170
Washington,53,2018,October,10,7119
Washington,53,2018,November,11,6930
Washington,53,2018,December,12,6725
Washington,53,2019,January,1,6814
Washington,53,2019,February,2,6399
Washington,53,2019,March,3,7270
Washington,53,2019,April,4,6936
Washington,53,2019,May,5,7522
Washington,53,2019,June,6,7224
Washington,53,2019,July,7,7714
Washington,53,2019,August,8,7690
Washington,53,2019,September,9,7179
Washington,53,2019,October,10,7016
Washington,53,2019,November,11,6478
Washington,53,2019,December,12,6653
Washington,53,2020,January,1,6825
Washington,53,2020,February,2,6542
Washington,53,2020,March,3,7043
Washington,53,2020,April,4,6850
Washington,53,2020,May,5,7095
Washington,53,2020,June,6,7129
Washington,53,2020,July,7,7602
Washington,53,2020,August,8,7222
Washington,53,2020,September,9,6868
Washington,53,2020,October,10,7034
Washington,53,2020,November,11,6348
Washington,53,2020,December,12,6528
West Virginia,54,2010,January,1,1633
West Virginia,54,2010,February,2,1504
West Virginia,54,2010,March,3,1797
West Virginia,54,2010,April,4,1688
West Virginia,54,2010,May,5,1673
West Virginia,54,2010,June,6,1756
West Virginia,54,2010,July,7,1743
West Virginia,54,2010,August,8,1752
West Virginia,54,2010,September,9,1876
West Virginia,54,2010,October,10,1643
West Virginia,54,2010,November,11,1703
West Virginia,54,2010,December,12,1702
West Virginia,54,2011,January,1,1709
West Virginia,54,2011,February,2,1558
West Virginia,54,2011,March,3,1645
West Virginia,54,2011,April,4,1677
West Virginia,54,2011,May,5,1657
West Virginia,54,2011,June,6,1814
West Virginia,54,2011,July,7,1900
West Virginia,54,2011,August,8,1942
West Virginia,54,2011,September,9,1839
West Virginia,54,2011,October,10,1649
West Virginia,54,2011,November,11,1631
West Virginia,54,2011,December,12,1696
West Virginia,54,2012,January,1,1647
West Virginia,54,2012,February,2,1573
West Virginia,54,2012,March,3,1731
West Virginia,54,2012,April,4,1647
West Virginia,54,2012,May,5,1698
West Virginia,54,2012,June,6,1742
West Virginia,54,2012,July,7,1852
West Virginia,54,2012,August,8,1985
West Virginia,54,2012,September,9,1795
West Virginia,54,2012,October,10,1844
West Virginia,54,2012,November,11,1668
West Virginia,54,2012,December,12,1645
West Virginia,54,2013,January,1,1751
West Virginia,54,2013,February,2,1560
West Virginia,54,2013,March,3,1783
West Virginia,54,2013,April,4,1641
West Virginia,54,2013,May,5,1737
West Virginia,54,2013,June,6,1682
West Virginia,54,2013,July,7,1886
West Virginia,54,2013,August,8,1863
West Virginia,54,2013,September,9,1775
West Virginia,54,2013,October,10,1783
West Virginia,54,2013,November,11,1618
West Virginia,54,2013,December,12,1746
West Virginia,54,2014,January,1,1718
West Virginia,54,2014,February,2,1548
West Virginia,54,2014,March,3,1696
West Virginia,54,2014,April,4,1625
West Virginia,54,2014,May,5,1715
West Virginia,54,2014,June,6,1623
West Virginia,54,2014,July,7,1802
West Virginia,54,2014,August,8,1834
West Virginia,54,2014,September,9,1788
West Virginia,54,2014,October,10,1724
West Virginia,54,2014,November,11,1491
West Virginia,54,2014,December,12,1737
West Virginia,54,2015,January,1,1594
West Virginia,54,2015,February,2,1464
West Virginia,54,2015,March,3,1662
West Virginia,54,2015,April,4,1701
West Virginia,54,2015,May,5,1625
West Virginia,54,2015,June,6,1672
West Virginia,54,2015,July,7,1728
West Virginia,54,2015,August,8,1739
West Virginia,54,2015,September,9,1771
West Virginia,54,2015,October,10,1633
West Virginia,54,2015,November,11,1556
West Virginia,54,2015,December,12,1660
West Virginia,54,2016,January,1,1560
West Virginia,54,2016,February,2,1470
West Virginia,54,2016,March,3,1605
West Virginia,54,2016,April,4,1490
West Virginia,54,2016,May,5,1586
West Virginia,54,2016,June,6,1543
West Virginia,54,2016,July,7,1715
West Virginia,54,2016,August,8,1747
West Virginia,54,2016,September,9,1684
West Virginia,54,2016,October,10,1552
West Virginia,54,2016,November,11,1552
West Virginia,54,2016,December,12,1575
West Virginia,54,2017,January,1,1533
West Virginia,54,2017,February,2,1489
West Virginia,54,2017,March,3,1552
West Virginia,54,2017,April,4,1396
West Virginia,54,2017,May,5,1575
West Virginia,54,2017,June,6,1582
West Virginia,54,2017,July,7,1655
West Virginia,54,2017,August,8,1738
West Virginia,54,2017,September,9,1638
West Virginia,54,2017,October,10,1495
West Virginia,54,2017,November,11,1512
West Virginia,54,2017,December,12,1510
West Virginia,54,2018,January,1,1564
West Virginia,54,2018,February,2,1428
West Virginia,54,2018,March,3,1535
West Virginia,54,2018,April,4,1385
West Virginia,54,2018,May,5,1612
West Virginia,54,2018,June,6,1522
West Virginia,54,2018,July,7,1593
West Virginia,54,2018,August,8,1684
West Virginia,54,2018,September,9,1450
West Virginia,54,2018,October,10,1585
West Virginia,54,2018,November,11,1405
West Virginia,54,2018,December,12,1485
West Virginia,54,2019,January,1,1458
West Virginia,54,2019,February,2,1312
West Virginia,54,2019,March,3,1458
West Virginia,54,2019,April,4,1484
West Virginia,54,2019,May,5,1627
West Virginia,54,2019,June,6,1428
West Virginia,54,2019,July,7,1631
West Virginia,54,2019,August,8,1687
West Virginia,54,2019,September,9,1635
West Virginia,54,2019,October,10,1467
West Virginia,54,2019,November,11,1440
West Virginia,54,2019,December,12,1509
West Virginia,54,2020,January,1,1512
West Virginia,54,2020,February,2,1306
West Virginia,54,2020,March,3,1404
West Virginia,54,2020,April,4,1407
West Virginia,54,2020,May,5,1428
West Virginia,54,2020,June,6,1473
West Virginia,54,2020,July,7,1545
West Virginia,54,2020,August,8,1507
West Virginia,54,2020,September,9,1522
West Virginia,54,2020,October,10,1460
West Virginia,54,2020,November,11,1337
West Virginia,54,2020,December,12,1422
Wisconsin,55,2010,January,1,5411
Wisconsin,55,2010,February,2,5115
Wisconsin,55,2010,March,3,5765
Wisconsin,55,2010,April,4,5786
Wisconsin,55,2010,May,5,5828
Wisconsin,55,2010,June,6,5957
Wisconsin,55,2010,July,7,6146
Wisconsin,55,2010,August,8,5969
Wisconsin,55,2010,September,9,5961
Wisconsin,55,2010,October,10,5627
Wisconsin,55,2010,November,11,5361
Wisconsin,55,2010,December,12,5561
Wisconsin,55,2011,January,1,5312
Wisconsin,55,2011,February,2,5016
Wisconsin,55,2011,March,3,5719
Wisconsin,55,2011,April,4,5360
Wisconsin,55,2011,May,5,5711
Wisconsin,55,2011,June,6,6048
Wisconsin,55,2011,July,7,6078
Wisconsin,55,2011,August,8,6173
Wisconsin,55,2011,September,9,5950
Wisconsin,55,2011,October,10,5604
Wisconsin,55,2011,November,11,5442
Wisconsin,55,2011,December,12,5397
Wisconsin,55,2012,January,1,5356
Wisconsin,55,2012,February,2,5062
Wisconsin,55,2012,March,3,5663
Wisconsin,55,2012,April,4,5315
Wisconsin,55,2012,May,5,5817
Wisconsin,55,2012,June,6,5810
Wisconsin,55,2012,July,7,6059
Wisconsin,55,2012,August,8,6152
Wisconsin,55,2012,September,9,5589
Wisconsin,55,2012,October,10,5692
Wisconsin,55,2012,November,11,5339
Wisconsin,55,2012,December,12,5441
Wisconsin,55,2013,January,1,5393
Wisconsin,55,2013,February,2,4893
Wisconsin,55,2013,March,3,5476
Wisconsin,55,2013,April,4,5301
Wisconsin,55,2013,May,5,5913
Wisconsin,55,2013,June,6,5642
Wisconsin,55,2013,July,7,6134
Wisconsin,55,2013,August,8,5951
Wisconsin,55,2013,September,9,5562
Wisconsin,55,2013,October,10,5673
Wisconsin,55,2013,November,11,5282
Wisconsin,55,2013,December,12,5429
Wisconsin,55,2014,January,1,5371
Wisconsin,55,2014,February,2,5002
Wisconsin,55,2014,March,3,5505
Wisconsin,55,2014,April,4,5638
Wisconsin,55,2014,May,5,5911
Wisconsin,55,2014,June,6,5632
Wisconsin,55,2014,July,7,6023
Wisconsin,55,2014,August,8,6059
Wisconsin,55,2014,September,9,5854
Wisconsin,55,2014,October,10,5535
Wisconsin,55,2014,November,11,5079
Wisconsin,55,2014,December,12,5552
Wisconsin,55,2015,January,1,5446
Wisconsin,55,2015,February,2,5096
Wisconsin,55,2015,March,3,5499
Wisconsin,55,2015,April,4,5436
Wisconsin,55,2015,May,5,5791
Wisconsin,55,2015,June,6,5794
Wisconsin,55,2015,July,7,6088
Wisconsin,55,2015,August,8,5736
Wisconsin,55,2015,September,9,5782
Wisconsin,55,2015,October,10,5563
Wisconsin,55,2015,November,11,5178
Wisconsin,55,2015,December,12,5632
Wisconsin,55,2016,January,1,5232
Wisconsin,55,2016,February,2,5047
Wisconsin,55,2016,March,3,5823
Wisconsin,55,2016,April,4,5368
Wisconsin,55,2016,May,5,5671
Wisconsin,55,2016,June,6,5730
Wisconsin,55,2016,July,7,5856
Wisconsin,55,2016,August,8,6074
Wisconsin,55,2016,September,9,5804
Wisconsin,55,2016,October,10,5552
Wisconsin,55,2016,November,11,5174
Wisconsin,55,2016,December,12,5284
Wisconsin,55,2017,January,1,5090
Wisconsin,55,2017,February,2,4921
Wisconsin,55,2017,March,3,5613
Wisconsin,55,2017,April,4,5286
Wisconsin,55,2017,May,5,5598
Wisconsin,55,2017,June,6,5632
Wisconsin,55,2017,July,7,5674
Wisconsin,55,2017,August,8,5925
Wisconsin,55,2017,September,9,5490
Wisconsin,55,2017,October,10,5329
Wisconsin,55,2017,November,11,5071
Wisconsin,55,2017,December,12,5346
Wisconsin,55,2018,January,1,5091
Wisconsin,55,2018,February,2,4810
Wisconsin,55,2018,March,3,5436
Wisconsin,55,2018,April,4,5265
Wisconsin,55,2018,May,5,5522
Wisconsin,55,2018,June,6,5480
Wisconsin,55,2018,July,7,5707
Wisconsin,55,2018,August,8,5837
Wisconsin,55,2018,September,9,5391
Wisconsin,55,2018,October,10,5372
Wisconsin,55,2018,November,11,5145
Wisconsin,55,2018,December,12,5042
Wisconsin,55,2019,January,1,5110
Wisconsin,55,2019,February,2,4687
Wisconsin,55,2019,March,3,5221
Wisconsin,55,2019,April,4,5162
Wisconsin,55,2019,May,5,5590
Wisconsin,55,2019,June,6,5374
